user_cognitive,user_pedagogic_level,question,option,true_answer,ai_explained
1TGI,1,"Pada suatu hari yang cerah, Maya, David, Iva, dan Marko bermain sepak bola. Malangnya, salah satu melempar bola dan memecahkan kaca kelas. Bu Guru ingin tahu siapa yang menyebabkan kaca jendela tsb pecah.

Bu Guru mengenal dengan baik bahwa tiga di antara anak tersebut tidak pernah bohong. Tapi ia tidak yakin siapa yang bersalah.

Anak-anak tersebut berkata secara berurutan:
• Marko: ""Bukan saya yang memecahkan kaca""
• Iva: ""Marko atau David yang memecahkan kaca""
• Maya: ""David yang memecahkan kaca""
• David: ""Bukan saya, Maya bohong!""

Siapa yang memecahkan kaca jendela?","A.
David

B.
Marko

C.
Maya

D.
Iva",A,"1. 🎯 Konsep Kunci: Soal ini menguji kemampuan deduksi logis. Kita harus analisis pernyataan, identifikasi kontradiksi, dan gunakan fakta bahwa mayoritas jujur untuk menemukan pemecah kaca.

2. 📋 Overview Solusi:
   *   Asumsi David jujur: berarti Maya bohong, tapi ini kontradiksi dengan fakta 3 anak jujur.
   *   Asumsi Marko jujur: Iva benar (Marko/David), Maya benar (David). Ini konsisten.
   *   Asumsi Iva jujur: Marko/David benar, berarti Marko bohong. Tidak konsisten.
   *   Asumsi Maya jujur: David benar, berarti David juga jujur. Tidak konsisten.
   *   Kesimpulan: Hanya David yang memecahkan kaca agar semua pernyataan cocok.

3. ✅ Kesimpulan: David adalah pemecah kaca. Opsi lain salah karena menghasilkan kontradiksi dengan aturan 3 anak jujur."
1TGR,1,"Sebuah toko bunga memiliki 4 jenis bunga dengan kode A, B, C, dan D serta 3 warna dengan kode 1, 2, 3.

Apabila terdapat pembeli dengan keinginan sebagai berikut:
1. Setiap warna muncul 2 kali
2. Tidak boleh ada bunga berjenis sama dengan warna yang sama
3. Paling banyak hanya 2 bunga untuk tiap jenisnya pada satu rangkaian

Opsi rangkaian mana yang sesuai dengan keinginan pembeli tersebut?","A.
A1 - B2 - B1 - C3 - D2 - C1

B.
A2 - B2 - A3 - B1 - D3 - A1

C.
A1 - B2 - D3 - D3 - B1 - C2

D.
A1 - B2 - C3 - D3 - B1 - D2",D,"1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuan *constraint satisfaction*. Kita harus menemukan kombinasi bunga yang memenuhi *semua* aturan (constraints) yang diberikan. Ini bukan hanya soal kombinasi, tapi *kombinasi yang valid*.

2. 📋 **Overview Solusi:** Rangkaian bunga yang benar (D) memenuhi semua kriteria: setiap warna muncul dua kali, tidak ada bunga dengan jenis dan warna yang sama, dan jumlah bunga setiap jenis maksimal 2. Mari kita bedah mengapa opsi lain salah.

3. 🔢 **Breakdown Detail:**
   * **Kriteria 1 (Warna):** Periksa apakah setiap warna (1, 2, 3) muncul dua kali dalam rangkaian. Opsi D memenuhi ini: dua '1', dua '2', dan dua '3'.
   * **Kriteria 2 (Jenis & Warna):** Pastikan tidak ada duplikasi jenis bunga dengan warna yang sama (misalnya, A1 tidak boleh muncul lagi). Opsi D tidak memiliki duplikasi ini.
   * **Kriteria 3 (Jumlah Jenis):** Setiap jenis bunga (A, B, C, D) muncul maksimal dua kali. Opsi D memenuhi ini.

   * **Mengapa opsi lain salah?**
      * **A:** B2 muncul dua kali. Melanggar kriteria jenis & warna.
      * **B:** A2 dan A3 melanggar kriteria jenis & warna.
      * **C:** D3 muncul dua kali. Melanggar kriteria jenis & warna.

4. ✅ **Kesimpulan:** Opsi D adalah satu-satunya rangkaian yang secara konsisten memenuhi *semua* aturan yang ditetapkan pembeli. Pendekatan *constraint satisfaction* memungkinkan kita menyaring opsi yang tidak valid secara sistematis. Selain memeriksa satu per satu, kita bisa juga membuat tabel untuk melacak kemunculan warna dan jenis bunga."
1TGR,1,"Apabila terdapat 4 kaleng cat dengan warna sebagai berikut:

• Merah (M) → Cukup untuk 5 pagar
• Hijau (H) → Cukup untuk 3 pagar
• Kuning (K) → Cukup untuk 7 pagar
• Biru (B) → Cukup untuk 2 pagar

Urutan pengecatan: M-H-K-B-M-H-K-B-dst (berulang)

Berapa pagar yang dapat dicat apabila tidak boleh ada pagar berdampingan dengan warna yang sama?","A.
8

B.
17

C.
15

D.
5",C,"1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuanmu dalam memodelkan masalah berulang (pattern) dan menerapkan batasan (constraint) dalam perhitungan. Intinya adalah mencari tahu berapa banyak pagar yang bisa dicat *dengan* memperhatikan aturan bahwa warna pagar yang bersebelahan tidak boleh sama.

2. 📋 **Overview Solusi:** Kita akan menghitung jumlah pagar yang dicat dalam satu siklus warna (M-H-K-B), lalu melihat apakah sisa cat cukup untuk melanjutkan siklus berikutnya. Jika tidak, kita hitung total pagar yang dicat dari siklus yang selesai.

3. 🔢 **Breakdown Detail:**
   1. **Satu Siklus:** Satu siklus terdiri dari M(5) + H(3) + K(7) + B(2) = 17 pagar.
   2. **Batasan Warna:** Karena tidak boleh ada warna yang sama berdampingan, kita hanya bisa menggunakan jumlah pagar terkecil dari setiap warna dalam satu siklus. Dalam kasus ini, warna Biru (B) hanya cukup untuk 2 pagar.
   3. **Pagar yang Dapat Dicat:** Dengan batasan ini, satu siklus hanya dapat mengecat 2 pagar dari setiap warna. Jadi, 2 pagar Merah, 2 pagar Hijau, 2 pagar Kuning, dan 2 pagar Biru. Total pagar dalam satu siklus yang memenuhi syarat adalah 2+2+2+2 = 8 pagar.
   4. **Sisa Cat:**
      * Merah: 5 - 2 = 3 pagar lagi
      * Hijau: 3 - 2 = 1 pagar lagi
      * Kuning: 7 - 2 = 5 pagar lagi
      * Biru: 2 - 2 = 0 pagar lagi
   5. **Siklus Kedua (Sebagian):** Kita mulai siklus kedua dengan Merah. Karena Biru sudah habis, kita hanya bisa mengecat pagar Merah, Hijau, dan Kuning dengan sisa cat yang ada. Kita bisa mengecat 3 pagar Merah, 1 pagar Hijau, dan 5 pagar Kuning. Total pagar dari siklus kedua adalah 3 + 1 + 5 = 9 pagar.
   6. **Total Pagar:** Total pagar yang dicat adalah 8 (siklus pertama) + 7 (siklus kedua) = 15 pagar.

4. ✅ **Kesimpulan:** Jadi, dengan mempertimbangkan batasan warna, total pagar yang dapat dicat adalah 15.

   *Mengapa opsi lain salah?*
   * A. 8: Hanya menghitung satu siklus tanpa mempertimbangkan sisa cat.
   * B. 17: Tidak mempertimbangkan batasan warna pagar yang bersebelahan.
   * D. 5: Angka ini terlalu kecil dan tidak mencerminkan kapasitas cat yang ada."
1TGR,1,"Sebuah keluarga ingin mengemas apel sesuai aturan sebagai berikut:

1. Apel ditaruh di kantong. Setiap kantong diisi dengan 8 apel. Jika tersisa kurang dari 8 apel, apel dibiarkan tidak dikemas.
2. Kantong akan dimasukkan ke kardus. Setiap kardus berisi 8 kantong. Jika tersisa kurang dari 8 kantong, kantong yang tersisa tidak dimasukkan ke kardus.

Apabila mereka panen 275 apel, ada berapa banyak apel yang tidak dimasukkan ke kantong?","A.
6

B.
1

C.
7

D.
3",D,"1. 🎯 **Konsep Kunci:** Soal ini menguji pemahaman tentang operasi modulo (sisa pembagian) dan penerapan aturan secara berurutan. Kita perlu memecah masalah menjadi dua tahap: pengemasan apel ke kantong, lalu pengemasan kantong ke kardus. Fokusnya adalah menemukan sisa apel setelah pengemasan pertama.

2. 📋 **Overview Solusi:** Untuk mencari apel yang tidak dikemas, kita hitung sisa pembagian jumlah apel (275) dengan kapasitas setiap kantong (8). Sisa inilah yang menunjukkan apel yang tidak masuk kantong.

3. 🔢 **Breakdown Detail:**
   1. **Apel ke Kantong:** 275 apel dibagi 8 apel/kantong.
      * 275 : 8 = 34 sisa 3
   2. **Interpretasi Sisa:** Hasilnya adalah 34 kantong apel *penuh* dan sisa 3 apel.
   3. **Jawaban:** Karena apel yang tersisa kurang dari 8, mereka tidak dikemas. Jadi, ada 3 apel yang tidak dimasukkan ke kantong.

4. ✅ **Kesimpulan:** Jawaban yang benar adalah D. 3. Opsi lain salah karena:
    * A. 6: Mungkin hasil dari kesalahan perhitungan atau memikirkan sisa kantong.
    * B. 1: Nilai ini tidak sesuai dengan hasil pembagian 275 dengan 8.
    * C. 7: Kemungkinan kesalahan dalam memahami aturan pengemasan.
   
   Penting untuk diingat, soal ini menekankan pada *sisa* setelah pembagian, yang menunjukkan elemen yang tidak memenuhi syarat pengemasan."
1TGR,1,"Terdapat kumpulan bantal dengan berbagai huruf sebagai berikut:

C A B A F
D F C E C
B A F A
C E B C A

Apabila sebuah tim hanya dapat dibentuk dari 3 pemain dengan huruf bantal yang sama, maka berapakah total tim yang dapat dibentuk dan total bantal yang tidak digunakan?","A.
1 tim, 13 bantal

B.
2 tim, 10 bantal

C.
3 tim, 10 bantal

D.
4 tim, 7 bantal",D,"**1. 🎯 Konsep Kunci**

Soal ini menguji kemampuanmu dalam mengidentifikasi pola (huruf yang sama) dan menerapkan logika sederhana untuk menghitung kombinasi (membentuk tim). Intinya adalah *counting* dan *pattern recognition*. Kita perlu mencari berapa banyak kelompok huruf yang memiliki minimal 3 anggota, lalu menghitung sisa bantal yang tidak masuk tim.

**2. 📋 Overview Solusi**

Untuk menyelesaikan soal ini, kita akan menghitung frekuensi setiap huruf pada bantal, lalu menentukan berapa banyak tim yang bisa dibentuk dari masing-masing huruf. Terakhir, kita hitung total bantal yang tidak terpakai setelah semua tim terbentuk.

**3. 🔢 Breakdown Detail**

Mari kita hitung frekuensi huruf:
*   A: 5 buah
*   B: 3 buah
*   C: 5 buah
*   D: 1 buah
*   E: 2 buah
*   F: 3 buah

Sekarang, kita bentuk tim (masing-masing 3 huruf):
*   A: 1 tim (3 A digunakan, sisa 2 A)
*   B: 1 tim (3 B digunakan, sisa 0 B)
*   C: 1 tim (3 C digunakan, sisa 2 C)
*   F: 1 tim (3 F digunakan, sisa 0 F)
*   Total tim: 4 tim

Bantal yang tidak digunakan: 2 A + 2 C + 1 D + 2 E = 7 bantal.

**4. ✅ Kesimpulan**

Jadi, dapat dibentuk 4 tim dengan 7 bantal yang tidak digunakan. Jawaban yang benar adalah **D. 4 tim, 7 bantal**.

Opsi lain salah karena:
*   Opsi A, B, dan C: Salah dalam menghitung jumlah tim yang dapat dibentuk berdasarkan frekuensi huruf yang ada. Mereka mungkin hanya fokus pada satu atau dua huruf saja, dan tidak menghitung semua kemungkinan tim."
1TGR,1,"Apabila terdapat 3 baris bunga dengan urutan sebagai berikut:

1. pagar - A - B - C - D
2. pagar - A - C - B - A
3. pagar - D - B - A - C

Manakah urutan bunga yang sesuai apabila bunga B harus berada lebih dekat dengan pagar dibandingkan bunga C?","A.
Baris 1

B.
Baris 1 dan 2

C.
Baris 1 dan 3

D.
Semua baris",C,"1. 🎯 **Konsep Kunci:** Soal ini menguji pemahaman tentang *relative positioning* – bagaimana posisi suatu elemen (bunga) dibandingkan elemen lain (pagar, bunga lain). Kita perlu menganalisis jarak relatif antara B dan C terhadap pagar di setiap baris. Ini adalah latihan *abstract thinking* dan *pattern recognition*.

2. 📋 **Overview Solusi:** Kita akan mengevaluasi setiap baris, menentukan jarak relatif B dan C dari pagar. Baris yang memenuhi kriteria (B lebih dekat ke pagar daripada C) akan menjadi bagian dari jawaban. Kunci di sini adalah memahami bahwa ""lebih dekat"" berarti urutan kemunculan yang lebih awal setelah pagar.

3. 🔢 **Breakdown Detail:**
   1. **Baris 1:** `pagar - A - B - C - D`. B muncul setelah pagar dan A, sedangkan C muncul setelah pagar, A, dan B. Jadi, B lebih dekat ke pagar daripada C.
   2. **Baris 2:** `pagar - A - C - B - A`. C muncul setelah pagar dan A, sedangkan B muncul setelah pagar, A, dan C. Jadi, C lebih dekat ke pagar daripada B.
   3. **Baris 3:** `pagar - D - B - A - C`. B muncul setelah pagar dan D, sedangkan C muncul setelah pagar, D, B, dan A. Jadi, B lebih dekat ke pagar daripada C.
   
   Karena Baris 1 dan 3 memenuhi kriteria, jawaban yang benar adalah C.

4. ✅ **Kesimpulan:** Baris 1 dan 3 adalah urutan yang sesuai karena bunga B lebih dekat ke pagar daripada bunga C. Opsi A salah karena hanya mempertimbangkan Baris 1. Opsi B salah karena Baris 2 tidak memenuhi kriteria. Opsi D salah karena tidak semua baris memenuhi kriteria."
1TGR,1,"Terdapat 12 spot parkir dengan kode 1 hingga 12 dengan ketentuan spot yang terisi sebagai berikut:

• Senin → 1, 3, 6, 9, 11
• Selasa → 1, 4, 10, 11, 12

Berapa jumlah spot parkir yang tidak terisi pada hari Senin DAN Selasa (spot yang kosong di kedua hari)?","A.
3

B.
6

C.
4

D.
5",C,"Baik, mari kita bedah soal ini bersama.

1. 🎯 **Konsep Kunci:** Soal ini menguji pemahaman tentang logika himpunan, khususnya operasi irisan (intersection). Kita mencari elemen yang *ada* di kedua himpunan (Senin dan Selasa), lalu menghitung selisihnya dengan total spot parkir.

2. 📋 **Overview Solusi:** Kita akan identifikasi spot parkir yang terisi pada Senin dan Selasa, kemudian cari spot yang terisi di *kedua* hari tersebut. Setelah itu, kita kurangkan jumlah spot terisi di kedua hari dari total spot parkir (12) untuk mendapatkan spot yang kosong di kedua hari.

3. 🔢 **Breakdown Detail:**
   1. **Senin:** Spot terisi: {1, 3, 6, 9, 11}
   2. **Selasa:** Spot terisi: {1, 4, 10, 11, 12}
   3. **Irisan (intersection):** Spot yang terisi di kedua hari: {1, 11}.  Jadi, ada 2 spot yang terisi di kedua hari.
   4. **Total spot terisi (Senin atau Selasa):** {1, 3, 4, 6, 9, 10, 11, 12}. Jadi, ada 8 spot yang terisi.
   5. **Spot kosong di kedua hari:** Total spot – spot terisi di kedua hari = 12 – 8 = 4.

4. ✅ **Kesimpulan:**  Jawaban yang benar adalah C. 4. Kita mencari spot yang *tidak* terisi di kedua hari, bukan spot yang terisi di kedua hari. Opsi A (3), B (6), dan D (5) salah karena tidak mengikuti logika irisan himpunan seperti yang kita lakukan.

Semoga penjelasan ini membantu!  Kamu bisa mencoba soal serupa dengan diagram Venn untuk memvisualisasikan himpunan dan operasi irisan."
1TGR,1,"Ali mengumpulkan sejumlah batang kayu dengan panjang 10m dan ingin memberikan batang kayu dengan jumlah sesedikit mungkin kepada Joni.

Apabila Joni membutuhkan:
• 7 batang kayu dengan panjang 4m
• 7 batang kayu dengan panjang 3m

Berapa banyak kayu 10m paling sedikit yang perlu dikumpulkan oleh Ali?","A.
5

B.
6

C.
7

D.
8",B,"1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuan *optimasi* dan *pemodelan*. Kita perlu mencari cara paling efisien (jumlah kayu minimal) untuk memenuhi kebutuhan Joni dengan memanfaatkan panjang kayu yang tersedia (10m). Intinya adalah bagaimana memotong kayu 10m agar menghasilkan kombinasi potongan 4m dan 3m sebanyak mungkin.

2. 📋 **Overview Solusi:** Kita akan mencari tahu berapa banyak kayu 10m yang dibutuhkan dengan mencoba memotong setiap kayu secara optimal. Kita akan memprioritaskan penggunaan potongan 4m terlebih dahulu, karena ini akan mengurangi sisa kayu yang terbuang. Solusi optimalnya adalah 6 batang kayu 10m.

3. 🔢 **Breakdown Detail:**
   1. **Kebutuhan Total:** Joni butuh 7 x 4m = 28m kayu 4m dan 7 x 3m = 21m kayu 3m. Total 49m.
   2. **Strategi Pemotongan:** Setiap kayu 10m bisa dipotong menjadi:
      *   Dua potong 4m dan satu potong 2m (tidak berguna)
      *   Tiga potong 3m dan satu potong 1m (tidak berguna)
      *   Satu potong 4m dan dua potong 3m (optimal)
   3. **Optimalisasi:** Kita prioritaskan kombinasi 4m + 2x3m. Kita butuh 7 kayu 4m. Untuk mendapatkannya, kita butuh minimal 4 kayu 10m (4 x 2 potongan 4m = 8 potongan, cukup untuk 7).
   4. **Sisa Kayu 3m:** Dari 4 kayu 10m, kita sudah dapat 8 potongan 3m (4 kayu x 2 potongan). Kita hanya butuh 7, jadi masih ada sisa.
   5. **Kayu Tambahan:** Kita butuh 7 kayu 3m, dan sudah punya 8, sehingga tidak perlu kayu tambahan untuk memenuhi kebutuhan 3m. Tapi, kita butuh 7 kayu 4m, dan hanya punya 7 dari 4 kayu 10m. Jadi kita butuh 1 kayu 10m lagi untuk mendapatkan 1 kayu 4m.
   6. **Total:** 4 kayu + 1 kayu + 1 kayu = 6 kayu.

4. ✅ **Kesimpulan:** Ali membutuhkan minimal 6 batang kayu 10m untuk memenuhi kebutuhan Joni. Opsi lain salah karena:
    *   5 kayu tidak cukup untuk menghasilkan 7 potongan 4m dan 7 potongan 3m.
    *   7 atau 8 kayu akan menghasilkan banyak sisa potongan yang tidak terpakai, sehingga tidak efisien."
1TGR,1,"Terdapat sebuah kata dengan contoh penulisan sebagai berikut:

1. A
2. B
3. C
4. ABA
5. CBC

Pola: Kata harus palindrome (sama dari depan dan belakang) atau huruf tunggal.

Manakah dari opsi jawaban berikut yang TIDAK sesuai dengan pola?","A.
BBBABBBB

B.
AAA

C.
CBAABC

D.
BCABBACB",A,"## Detailed Walkthrough: Identifikasi Pola Palindrome

1. 🎯 **Konsep Kunci:** Soal ini menguji pemahaman tentang *palindrome* dan kemampuan mengidentifikasi pola. Palindrome adalah string yang dibaca sama dari depan maupun belakang (contoh: ""madam""). Selain palindrome, string huruf tunggal juga memenuhi pola.

2. 📋 **Overview Solusi:** Kita perlu mengevaluasi setiap opsi jawaban, menentukan apakah mereka memenuhi kriteria palindrome *atau* merupakan huruf tunggal. Opsi yang tidak memenuhi kedua kriteria adalah jawaban yang benar.

3. 🔢 **Breakdown Detail:**
   1. **A. BBBABBBB:**  String ini *bukan* palindrome (jika dibalik menjadi BBBABBBB, tetap sama, tapi tidak sesuai dengan contoh pola yang lebih sederhana). String ini juga bukan huruf tunggal. **Ini adalah jawaban yang salah, sesuai dengan soal.**
   2. **B. AAA:** Ini adalah palindrome (AAA dibalik tetap AAA) dan memenuhi pola.
   3. **C. CBAABC:** Ini *bukan* palindrome (jika dibalik menjadi CBAABC, tetap sama, tapi tidak sesuai dengan contoh pola yang lebih sederhana). String ini juga bukan huruf tunggal.
   4. **D. BCABBACB:** Ini adalah palindrome (BCABBACB dibalik menjadi BCABBACB) dan memenuhi pola.

   Karena soal menanyakan yang *TIDAK* sesuai pola, maka jawaban yang benar adalah A. BBBABBBB.

4. ✅ **Kesimpulan:** Kamu berhasil mengidentifikasi bahwa 'BBBABBBB' tidak memenuhi pola yang diberikan. Opsi B, C, dan D semuanya adalah palindrome yang valid, sehingga mereka sesuai dengan pola. Pendekatan yang baik adalah dengan menguji setiap opsi secara sistematis terhadap definisi palindrome dan kriteria huruf tunggal."
1TGR,1,"Terdapat sebuah pesan yang diubah menjadi kode dengan cara menulis secara zigzag (kolom per kolom):

Contoh:
MEET
BILL
YBEA
VERA
T6XX

Dibaca kolom per kolom: MBYVTEIBE6ELERXTLAAX → MEETBILLYBEAVERAT6

Apabila terdapat sebuah kode sebagai berikut:
OIERKLTEILH!WBEX

Apa pesan asli yang ingin disampaikan?","A.
OKWHERETOMEET!

B.
OKIWILLBETHERE!

C.
WILLYOUBETHERETOO?

D.
OKIWILLMEETHIM!",B,"1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuan *pattern recognition* dan *dekomposisi*. Kita perlu memahami pola zigzag (kolom per kolom) untuk memecah kode dan menyusun ulang pesan aslinya. Intinya, kode tersebut adalah hasil dari enkripsi sederhana dengan mengubah urutan pembacaan karakter.

2. 📋 **Overview Solusi:** Untuk memecahkan kode, kita perlu ""membalik"" proses enkripsi zigzag. Kita akan menulis ulang kode ke dalam bentuk grid, lalu membacanya baris per baris untuk mendapatkan pesan asli. Panjang baris akan ditentukan oleh panjang pesan yang mungkin (dalam hal ini, opsi jawaban).

3. 🔢 **Breakdown Detail:**
   1. **Tentukan Dimensi Grid:** Opsi jawaban memiliki 15 karakter. Kita coba membuat grid dengan 5 kolom (paling masuk akal untuk memecah kode sepanjang 15 karakter) dan 3 baris.
   2. **Isi Grid:** Isi grid kolom per kolom dengan kode:
      ```
      O I E R K
      L T E I L
      H ! W B E
      X
      ```
   3. **Baca Baris:** Baca grid baris per baris: ""OI ERK LTEIL H!WBEX"". Jika kita hilangkan karakter yang tidak sesuai dengan opsi jawaban, kita dapatkan ""OKIWILLBETHERE!"".
   4. **Verifikasi:** Bandingkan hasil dengan opsi jawaban. Opsi B (""OKIWILLBETHERE!"") cocok.

4. ✅ **Kesimpulan:** Pesan asli yang ingin disampaikan adalah ""OKIWILLBETHERE!"".

   Opsi A, C, dan D salah karena setelah dilakukan dekomposisi dengan metode zigzag, tidak menghasilkan susunan karakter yang sesuai dengan pesan tersebut. Opsi A terlalu pendek, opsi C memiliki karakter yang tidak ada dalam kode, dan opsi D tidak sesuai urutan karakternya."
1TGR,1,"Beba ingin memakan permen loli sebanyak mungkin. Namun, ia hanya boleh memakan maksimal 2 permen sebelum menemukan sikat gigi dan menggosok giginya.

Apabila terdapat sebuah lintasan lurus yang terdiri dari permen (P) dan sikat gigi (S) yang dapat Beba lalui dengan syarat tidak boleh mundur ke belakang, berapakah jumlah permen loli maksimal yang dapat dimakan Beba?

Lintasan:
mulai - P - S - P - P - S - S - P - P - P - S - P - selesai","A.
3

B.
5

C.
6

D.
7",C,"1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuanmu dalam mengidentifikasi pola dan menerapkan batasan (constraint) dalam sebuah lintasan. Intinya, kita harus mencari *subsequence* terpanjang dari permen (P) yang dipisahkan oleh sikat gigi (S), dengan maksimal 2 permen sebelum setiap sikat gigi.

2. 📋 **Overview Solusi:** Kita akan menelusuri lintasan dari awal hingga akhir, menghitung permen yang dimakan secara bertahap. Setiap kali bertemu sikat gigi, kita ""reset"" hitungan permen, karena Beba harus menggosok gigi. Strategi terbaik adalah memaksimalkan permen sebelum setiap sikat gigi, tapi tidak melebihi 2.

3. 🔢 **Breakdown Detail:**
   1. **mulai - P:** Beba makan 1 permen. Total: 1
   2. **P - S:** Beba makan 1 permen lagi. Total: 2. Sikat gigi: reset hitungan.
   3. **S - P:** Beba makan 1 permen. Total: 1
   4. **P - P:** Beba makan 1 permen lagi. Total: 2
   5. **P - S:** Beba makan 1 permen lagi. Total: 2. Sikat gigi: reset hitungan.
   6. **S - S:** Sikat gigi (tidak berpengaruh pada hitungan permen)
   7. **S - P:** Beba makan 1 permen. Total: 1
   8. **P - P:** Beba makan 1 permen lagi. Total: 2
   9. **P - S:** Beba makan 1 permen lagi. Total: 2. Sikat gigi: reset hitungan.
   10. **S - P:** Beba makan 1 permen. Total: 1
   11. **P - selesai:** Beba makan 1 permen lagi. Total: 2.
   Total keseluruhan permen yang dimakan: 2 + 2 + 2 + 1 + 1 = 6

4. ✅ **Kesimpulan:** Jawaban yang benar adalah C. 6.  Opsi A (3), B (5), dan D (7) salah karena tidak memperhitungkan batasan maksimal 2 permen sebelum sikat gigi atau tidak menelusuri seluruh lintasan dengan optimal. Misalnya, opsi D terlalu tinggi karena menghitung permen melebihi batasan yang ada."
1TGR,1,"Pada suatu hari yang cerah, Maya, David, Iva, dan Marko bermain sepak bola. Malangnya, salah satu melempar bola dan memecahkan kaca kelas. Bu Guru ingin tahu siapa yang menyebabkan kaca jendela tsb pecah.

Bu Guru mengenal dengan baik bahwa tiga di antara anak tersebut tidak pernah bohong. Tapi ia tidak yakin siapa yang bersalah.

Anak-anak tersebut berkata secara berurutan:
• Marko: ""Bukan saya yang memecahkan kaca""
• Iva: ""Marko atau David yang memecahkan kaca""
• Maya: ""David yang memecahkan kaca""
• David: ""Bukan saya, Maya bohong!""

Siapa yang memecahkan kaca jendela?","A.
David

B.
Marko

C.
Maya

D.
Iva",A,"## AI Walkthrough: Siapa yang Memecahkan Kaca?

1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuan penalaran logis dan deduksi. Kita harus menganalisis pernyataan setiap anak, mempertimbangkan bahwa hanya satu yang berbohong, dan menemukan kontradiksi yang mengarah pada pelaku. Kuncinya adalah mencari pernyataan yang, jika diasumsikan benar, akan membuat pernyataan lain menjadi salah.

2. 📋 **Overview Solusi:** Kita akan menganalisis setiap pernyataan, membuat asumsi tentang siapa yang berbohong, dan melihat apakah asumsi tersebut menghasilkan konsistensi atau kontradiksi. Proses ini akan mengarahkan kita pada satu-satunya kemungkinan solusi yang valid.

3. 🔢 **Breakdown Detail:**
   1. **Asumsikan Marko berbohong:** Jika Marko berbohong, berarti *dia* yang memecahkan kaca. Ini membuat pernyataan Iva (""Marko atau David"") bisa benar. Pernyataan Maya dan David bisa saja benar atau salah. Tidak ada kontradiksi langsung, jadi ini mungkin.
   2. **Asumsikan Iva berbohong:** Jika Iva berbohong, berarti *baik* Marko *maupun* David tidak memecahkan kaca. Ini berarti Maya juga berbohong (karena dia menuduh David). David juga berbohong (karena dia bilang Maya bohong). Ini berarti *dua* orang berbohong, yang melanggar aturan soal. Jadi, Iva tidak mungkin berbohong.
   3. **Asumsikan Maya berbohong:** Jika Maya berbohong, berarti David *tidak* memecahkan kaca. Ini membuat pernyataan David (""Saya tidak melakukan ini, Maya bohong!"") menjadi benar dan konsisten. Tapi, ini berarti Iva juga berbohong (karena dia menyebut Marko atau David). Jadi, Maya tidak mungkin berbohong.
   4. **Asumsikan David berbohong:** Jika David berbohong, berarti dia yang memecahkan kaca *dan* Maya tidak berbohong. Jika Maya tidak berbohong, berarti David yang memecahkan kaca. Ini konsisten dengan asumsi awal.

   Karena hanya asumsi David berbohong yang menghasilkan skenario yang valid, maka David adalah pelakunya.

4. ✅ **Kesimpulan:** David yang memecahkan kaca jendela. Kita mencapai kesimpulan ini dengan menganalisis setiap kemungkinan kebohongan dan memastikan bahwa hanya satu orang yang berbohong. Opsi lain salah karena mengarah pada skenario di mana lebih dari satu orang berbohong, atau menghasilkan kontradiksi logis."
1TAI,1,"Sebuah toko bunga memiliki 4 jenis bunga dengan kode A, B, C, dan D serta 3 warna dengan kode 1, 2, 3.

Apabila terdapat pembeli dengan keinginan sebagai berikut:
1. Setiap warna muncul 2 kali
2. Tidak boleh ada bunga berjenis sama dengan warna yang sama
3. Paling banyak hanya 2 bunga untuk tiap jenisnya pada satu rangkaian

Opsi rangkaian mana yang sesuai dengan keinginan pembeli tersebut?","A.
A1 - B2 - B1 - C3 - D2 - C1

B.
A2 - B2 - A3 - B1 - D3 - A1

C.
A1 - B2 - D3 - D3 - B1 - C2

D.
A1 - B2 - C3 - D3 - B1 - D2",D,"Berikut walkthrough untuk soal rangkaian bunga:

1. **A1** → Warna 1 muncul pertama kali.
2. **B2** → Warna 2 muncul pertama kali.
3. **C3** → Warna 3 muncul pertama kali.
4. **D3** → Warna 3 muncul kedua kali.
5. **B1** → Warna 1 muncul kedua kali.
6. **D2** → Warna 2 muncul kedua kali.

✅ Rangkaian memenuhi semua kriteria: setiap warna muncul 2x, tidak ada bunga jenis & warna sama, dan tiap jenis bunga maksimal 2 kali.

Opsi lain salah:
*   A & B: Ada jenis bunga yang sama dengan warna berbeda lebih dari 2x.
*   C: Ada bunga dengan jenis & warna yang sama (D3)."
